"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Halsua kk","1972","6","22","02:00","7.6","-1"
"Halsua kk","1972","6","23","02:00","18.5","-1"
"Halsua kk","1972","6","24","02:00","-1","-1"
"Halsua kk","1972","6","25","02:00","-1","-1"
"Halsua kk","1972","6","26","02:00","13.8","-1"
"Halsua kk","1972","6","27","02:00","0.2","-1"
"Halsua kk","1972","6","28","02:00","-1","-1"
"Halsua kk","1972","6","29","02:00","-1","-1"
"Halsua kk","1972","6","30","02:00","-1","-1"
"Halsua kk","1972","7","1","02:00","-1","-1"
"Halsua kk","1972","7","2","02:00","-1","-1"
"Halsua kk","1972","7","3","02:00","-1","-1"
"Halsua kk","1972","7","4","02:00","-1","-1"
"Halsua kk","1972","7","5","02:00","20.5","-1"
"Halsua kk","1972","7","6","02:00","0","-1"
"Halsua kk","1972","7","7","02:00","-1","-1"
"Halsua kk","1972","7","8","02:00","15","-1"
"Halsua kk","1972","7","9","02:00","0.5","-1"
"Halsua kk","1972","7","10","02:00","-1","-1"
"Halsua kk","1972","7","11","02:00","-1","-1"
"Halsua kk","1972","7","12","02:00","11.2","-1"
"Halsua kk","1972","7","13","02:00","0.2","-1"
"Halsua kk","1972","7","14","02:00","4","-1"
"Halsua kk","1972","7","15","02:00","-1","-1"
"Halsua kk","1972","7","16","02:00","-1","-1"
"Halsua kk","1972","7","17","02:00","-1","-1"
"Halsua kk","1972","7","18","02:00","-1","-1"
"Halsua kk","1972","7","19","02:00","-1","-1"
"Halsua kk","1972","7","20","02:00","0.5","-1"
"Halsua kk","1972","7","21","02:00","-1","-1"
"Halsua kk","1972","7","22","02:00","-1","-1"
"Halsua kk","1972","7","23","02:00","0.1","-1"
"Halsua kk","1972","7","24","02:00","-1","-1"
"Halsua kk","1972","7","25","02:00","13","-1"
"Halsua kk","1972","7","26","02:00","0.1","-1"
"Halsua kk","1972","7","27","02:00","-1","-1"
"Halsua kk","1972","7","28","02:00","-1","-1"
"Halsua kk","1972","7","29","02:00","-1","-1"
"Halsua kk","1972","7","30","02:00","-1","-1"
"Halsua kk","1972","7","31","02:00","-1","-1"
"Halsua kk","1972","8","1","02:00","15.5","-1"
"Halsua kk","1972","8","2","02:00","-1","-1"
"Halsua kk","1972","8","3","02:00","-1","-1"
"Halsua kk","1972","8","4","02:00","17.3","-1"
"Halsua kk","1972","8","5","02:00","12.3","-1"
"Halsua kk","1972","8","6","02:00","3.4","-1"
"Halsua kk","1972","8","7","02:00","-1","-1"
"Halsua kk","1972","8","8","02:00","-1","-1"
"Halsua kk","1972","8","9","02:00","0.1","-1"
"Halsua kk","1972","8","10","02:00","-1","-1"
"Halsua kk","1972","8","11","02:00","-1","-1"
"Halsua kk","1972","8","12","02:00","-1","-1"
"Halsua kk","1972","8","13","02:00","-1","-1"
"Halsua kk","1972","8","14","02:00","-1","-1"
"Halsua kk","1972","8","15","02:00","1.7","-1"
"Halsua kk","1972","8","16","02:00","3.5","-1"
"Halsua kk","1972","8","17","02:00","-1","-1"
"Halsua kk","1972","8","18","02:00","6.1","-1"
"Halsua kk","1972","8","19","02:00","0.2","-1"
"Halsua kk","1972","8","20","02:00","34.1","-1"
"Halsua kk","1972","8","21","02:00","7.1","-1"
"Halsua kk","1972","8","22","02:00","2","-1"
"Halsua kk","1972","8","23","02:00","6","-1"
"Halsua kk","1972","8","24","02:00","0.2","-1"
"Halsua kk","1972","8","25","02:00","3.2","-1"
"Halsua kk","1972","8","26","02:00","0.1","-1"
"Halsua kk","1972","8","27","02:00","0.1","-1"
"Halsua kk","1972","8","28","02:00","-1","-1"
"Halsua kk","1972","8","29","02:00","-1","-1"
"Halsua kk","1972","8","30","02:00","-1","-1"
"Halsua kk","1972","8","31","02:00","-1","-1"
"Halsua kk","1972","9","1","02:00","0.6","-1"
"Halsua kk","1972","9","2","02:00","12.2","-1"
"Halsua kk","1972","9","3","02:00","4.3","-1"
"Halsua kk","1972","9","4","02:00","2","-1"
"Halsua kk","1972","9","5","02:00","3.7","-1"
"Halsua kk","1972","9","6","02:00","-1","-1"
"Halsua kk","1972","9","7","02:00","-1","-1"
"Halsua kk","1972","9","8","02:00","2.5","-1"
"Halsua kk","1972","9","9","02:00","-1","-1"
"Halsua kk","1972","9","10","02:00","-1","-1"
"Halsua kk","1972","9","11","02:00","-1","-1"
"Halsua kk","1972","9","12","02:00","-1","-1"
"Halsua kk","1972","9","13","02:00","-1","-1"
"Halsua kk","1972","9","14","02:00","13.6","-1"
"Halsua kk","1972","9","15","02:00","0.2","-1"
"Halsua kk","1972","9","16","02:00","0.2","-1"
"Halsua kk","1972","9","17","02:00","-1","-1"
"Halsua kk","1972","9","18","02:00","-1","-1"
"Halsua kk","1972","9","19","02:00","0.2","-1"
"Halsua kk","1972","9","20","02:00","2.1","-1"
"Halsua kk","1972","9","21","02:00","4.8","-1"
"Halsua kk","1972","9","22","02:00","13.3","-1"
"Halsua kk","1972","9","23","02:00","0.7","-1"
"Halsua kk","1972","9","24","02:00","-1","-1"
"Halsua kk","1972","9","25","02:00","1.4","-1"
"Halsua kk","1972","9","26","02:00","8.3","-1"
"Halsua kk","1972","9","27","02:00","0.6","-1"
"Halsua kk","1972","9","28","02:00","0","-1"
"Halsua kk","1972","9","29","02:00","-1","-1"
"Halsua kk","1972","9","30","02:00","-1","-1"
"Halsua kk","1972","10","1","02:00","0","-1"
"Halsua kk","1972","10","2","02:00","0","-1"
"Halsua kk","1972","10","3","02:00","0","-1"
"Halsua kk","1972","10","4","02:00","6.3","-1"
"Halsua kk","1972","10","5","02:00","0","-1"
"Halsua kk","1972","10","6","02:00","0.8","-1"
"Halsua kk","1972","10","7","02:00","-1","-1"
"Halsua kk","1972","10","8","02:00","0.4","-1"
"Halsua kk","1972","10","9","02:00","0.6","-1"
"Halsua kk","1972","10","10","02:00","0","-1"
"Halsua kk","1972","10","11","02:00","3.1","-1"
"Halsua kk","1972","10","12","02:00","0.2","-1"
"Halsua kk","1972","10","13","02:00","0.2","-1"
"Halsua kk","1972","10","14","02:00","0.1","-1"
"Halsua kk","1972","10","15","02:00","0.2","-1"
"Halsua kk","1972","10","16","02:00","0.2","-1"
"Halsua kk","1972","10","17","02:00","2.3","-1"
"Halsua kk","1972","10","18","02:00","-1","0"
"Halsua kk","1972","10","19","02:00","0.7","0"
"Halsua kk","1972","10","20","02:00","0.3","0"
"Halsua kk","1972","10","21","02:00","0.5","0"
"Halsua kk","1972","10","22","02:00","2.1","0"
"Halsua kk","1972","10","23","02:00","0.2","0"
"Halsua kk","1972","10","24","02:00","12.2","0"
"Halsua kk","1972","10","25","02:00","3","15"
"Halsua kk","1972","10","26","02:00","1.1","15"
"Halsua kk","1972","10","27","02:00","0.1","15"
"Halsua kk","1972","10","28","02:00","0.5","13"
"Halsua kk","1972","10","29","02:00","1.5","10"
"Halsua kk","1972","10","30","02:00","4","8"
"Halsua kk","1972","10","31","02:00","1.1","7"
"Halsua kk","1972","11","1","02:00","0.1","7"
"Halsua kk","1972","11","2","02:00","0.2","7"
"Halsua kk","1972","11","3","02:00","6.2","7"
"Halsua kk","1972","11","4","02:00","0","14"
"Halsua kk","1972","11","5","02:00","3.2","14"
"Halsua kk","1972","11","6","02:00","1.4","13"
"Halsua kk","1972","11","7","02:00","0.3","16"
"Halsua kk","1972","11","8","02:00","-1","13"
"Halsua kk","1972","11","9","02:00","0","12"
"Halsua kk","1972","11","10","02:00","15.3","12"
"Halsua kk","1972","11","11","02:00","3.1","10"
"Halsua kk","1972","11","12","02:00","1","9"
"Halsua kk","1972","11","13","02:00","0.1","4"
"Halsua kk","1972","11","14","02:00","0.1","3"
"Halsua kk","1972","11","15","02:00","2.8","3"
"Halsua kk","1972","11","16","02:00","2","8"
"Halsua kk","1972","11","17","02:00","0.1","10"
"Halsua kk","1972","11","18","02:00","0.8","10"
"Halsua kk","1972","11","19","02:00","-1","10"
"Halsua kk","1972","11","20","02:00","-1","9"
"Halsua kk","1972","11","21","02:00","0","9"
"Halsua kk","1972","11","22","02:00","1.9","8"
"Halsua kk","1972","11","23","02:00","0.8","10"
"Halsua kk","1972","11","24","02:00","-1","13"
"Halsua kk","1972","11","25","02:00","1.9","13"
"Halsua kk","1972","11","26","02:00","1.1","14"
"Halsua kk","1972","11","27","02:00","1.5","15"
"Halsua kk","1972","11","28","02:00","7.6","15"
"Halsua kk","1972","11","29","02:00","1.8","15"
"Halsua kk","1972","11","30","02:00","0.8","15"
"Halsua kk","1972","12","1","02:00","2.6","16"
"Halsua kk","1972","12","2","02:00","4.5","13"
"Halsua kk","1972","12","3","02:00","4.7","5"
"Halsua kk","1972","12","4","02:00","0.5","2"
"Halsua kk","1972","12","5","02:00","0.9","0"
"Halsua kk","1972","12","6","02:00","6.5","-1"
"Halsua kk","1972","12","7","02:00","8.4","-1"
"Halsua kk","1972","12","8","02:00","0.6","-1"
"Halsua kk","1972","12","9","02:00","-1","0"
"Halsua kk","1972","12","10","02:00","1.9","0"
"Halsua kk","1972","12","11","02:00","-1","1"
"Halsua kk","1972","12","12","02:00","1.4","1"
"Halsua kk","1972","12","13","02:00","4.8","0"
"Halsua kk","1972","12","14","02:00","3","-1"
"Halsua kk","1972","12","15","02:00","0.3","-1"
"Halsua kk","1972","12","16","02:00","0","-1"
"Halsua kk","1972","12","17","02:00","0","-1"
"Halsua kk","1972","12","18","02:00","-1","-1"
"Halsua kk","1972","12","19","02:00","1.4","-1"
"Halsua kk","1972","12","20","02:00","-1","-1"
"Halsua kk","1972","12","21","02:00","0.6","-1"
"Halsua kk","1972","12","22","02:00","0.1","-1"
"Halsua kk","1972","12","23","02:00","-1","-1"
"Halsua kk","1972","12","24","02:00","-1","-1"
"Halsua kk","1972","12","25","02:00","-1","-1"
"Halsua kk","1972","12","26","02:00","-1","-1"
"Halsua kk","1972","12","27","02:00","-1","-1"
"Halsua kk","1972","12","28","02:00","-1","-1"
"Halsua kk","1972","12","29","02:00","-1","-1"
"Halsua kk","1972","12","30","02:00","-1","-1"
"Halsua kk","1972","12","31","02:00","-1","-1"
"Halsua kk","1973","1","1","02:00","0","-1"
"Halsua kk","1973","1","2","02:00","3.5","-1"
"Halsua kk","1973","1","3","02:00","-1","-1"
"Halsua kk","1973","1","4","02:00","3","-1"
"Halsua kk","1973","1","5","02:00","0.1","2"
"Halsua kk","1973","1","6","02:00","-1","-1"
"Halsua kk","1973","1","7","02:00","2.2","-1"
"Halsua kk","1973","1","8","02:00","-1","-1"
"Halsua kk","1973","1","9","02:00","2.6","-1"
"Halsua kk","1973","1","10","02:00","-1","2"
"Halsua kk","1973","1","11","02:00","-1","0"
"Halsua kk","1973","1","12","02:00","-1","0"
"Halsua kk","1973","1","13","02:00","-1","0"
"Halsua kk","1973","1","14","02:00","1","0"
"Halsua kk","1973","1","15","02:00","-1","0"
"Halsua kk","1973","1","16","02:00","-1","0"
"Halsua kk","1973","1","17","02:00","1.3","0"
"Halsua kk","1973","1","18","02:00","0.1","5"
"Halsua kk","1973","1","19","02:00","0.3","5"
"Halsua kk","1973","1","20","02:00","0.4","5"
"Halsua kk","1973","1","21","02:00","1.7","6"
"Halsua kk","1973","1","22","02:00","0.4","8"
"Halsua kk","1973","1","23","02:00","-1","8"
"Halsua kk","1973","1","24","02:00","0.7","8"
"Halsua kk","1973","1","25","02:00","5.4","7"
"Halsua kk","1973","1","26","02:00","0.1","7"
"Halsua kk","1973","1","27","02:00","0.1","7"
"Halsua kk","1973","1","28","02:00","0.6","7"
"Halsua kk","1973","1","29","02:00","0.2","7"
"Halsua kk","1973","1","30","02:00","0.4","7"
"Halsua kk","1973","1","31","02:00","0.1","8"
"Halsua kk","1973","2","1","02:00","0.8","8"
"Halsua kk","1973","2","2","02:00","6.4","9"
"Halsua kk","1973","2","3","02:00","-1","18"
"Halsua kk","1973","2","4","02:00","0.9","19"
"Halsua kk","1973","2","5","02:00","-1","17"
"Halsua kk","1973","2","6","02:00","1.6","16"
"Halsua kk","1973","2","7","02:00","1","17"
"Halsua kk","1973","2","8","02:00","0.1","18"
"Halsua kk","1973","2","9","02:00","0.1","18"
"Halsua kk","1973","2","10","02:00","0.1","18"
"Halsua kk","1973","2","11","02:00","-1","18"
"Halsua kk","1973","2","12","02:00","-1","18"
"Halsua kk","1973","2","13","02:00","0.8","14"
"Halsua kk","1973","2","14","02:00","1.1","17"
"Halsua kk","1973","2","15","02:00","-1","16"
"Halsua kk","1973","2","16","02:00","-1","16"
"Halsua kk","1973","2","17","02:00","-1","16"
"Halsua kk","1973","2","18","02:00","0","16"
"Halsua kk","1973","2","19","02:00","1.5","16"
"Halsua kk","1973","2","20","02:00","4.1","16"
"Halsua kk","1973","2","21","02:00","-1","20"
"Halsua kk","1973","2","22","02:00","-1","20"
"Halsua kk","1973","2","23","02:00","-1","20"
"Halsua kk","1973","2","24","02:00","-1","20"
"Halsua kk","1973","2","25","02:00","0.8","20"
"Halsua kk","1973","2","26","02:00","-1","20"
"Halsua kk","1973","2","27","02:00","0.6","20"
"Halsua kk","1973","2","28","02:00","0.1","20"
"Halsua kk","1973","3","1","02:00","-1","20"
"Halsua kk","1973","3","2","02:00","-1","20"
"Halsua kk","1973","3","3","02:00","0.4","20"
"Halsua kk","1973","3","4","02:00","2.7","21"
"Halsua kk","1973","3","5","02:00","7","26"
"Halsua kk","1973","3","6","02:00","-1","35"
"Halsua kk","1973","3","7","02:00","-1","35"
"Halsua kk","1973","3","8","02:00","-1","35"
"Halsua kk","1973","3","9","02:00","-1","35"
"Halsua kk","1973","3","10","02:00","2","35"
"Halsua kk","1973","3","11","02:00","-1","30"
"Halsua kk","1973","3","12","02:00","-1","28"
"Halsua kk","1973","3","13","02:00","-1","27"
"Halsua kk","1973","3","14","02:00","-1","26"
"Halsua kk","1973","3","15","02:00","0.6","25"
"Halsua kk","1973","3","16","02:00","2.7","24"
"Halsua kk","1973","3","17","02:00","0","23"
"Halsua kk","1973","3","18","02:00","1.3","23"
"Halsua kk","1973","3","19","02:00","4.2","23"
"Halsua kk","1973","3","20","02:00","0.1","35"
"Halsua kk","1973","3","21","02:00","0.2","35"
"Halsua kk","1973","3","22","02:00","4.1","35"
"Halsua kk","1973","3","23","02:00","0.9","33"
"Halsua kk","1973","3","24","02:00","-1","26"
"Halsua kk","1973","3","25","02:00","-1","23"
"Halsua kk","1973","3","26","02:00","-1","21"
"Halsua kk","1973","3","27","02:00","-1","19"
"Halsua kk","1973","3","28","02:00","1.2","15"
"Halsua kk","1973","3","29","02:00","1.1","14"
"Halsua kk","1973","3","30","02:00","-1","10"
"Halsua kk","1973","3","31","02:00","2.6","10"
"Halsua kk","1973","4","1","02:00","1.2","11"
"Halsua kk","1973","4","2","02:00","3.1","10"
"Halsua kk","1973","4","3","02:00","0.5","10"
"Halsua kk","1973","4","4","02:00","-1","8"
"Halsua kk","1973","4","5","02:00","5.2","8"
"Halsua kk","1973","4","6","02:00","1.4","10"
"Halsua kk","1973","4","7","02:00","5","10"
"Halsua kk","1973","4","8","02:00","0","9"
"Halsua kk","1973","4","9","02:00","0.1","8"
"Halsua kk","1973","4","10","02:00","0.4","7"
"Halsua kk","1973","4","11","02:00","4.1","7"
"Halsua kk","1973","4","12","02:00","2.4","16"
"Halsua kk","1973","4","13","02:00","0","17"
"Halsua kk","1973","4","14","02:00","1","16"
"Halsua kk","1973","4","15","02:00","0.2","10"
"Halsua kk","1973","4","16","02:00","-1","10"
"Halsua kk","1973","4","17","02:00","0.3","2"
"Halsua kk","1973","4","18","02:00","-1","2"
"Halsua kk","1973","4","19","02:00","7.1","-1"
"Halsua kk","1973","4","20","02:00","5.8","-1"
"Halsua kk","1973","4","21","02:00","-1","3"
"Halsua kk","1973","4","22","02:00","-1","-1"
"Halsua kk","1973","4","23","02:00","0.2","-1"
"Halsua kk","1973","4","24","02:00","0","-1"
"Halsua kk","1973","4","25","02:00","2.9","-1"
"Halsua kk","1973","4","26","02:00","1.1","-1"
"Halsua kk","1973","4","27","02:00","0.7","-1"
"Halsua kk","1973","4","28","02:00","1.6","-1"
"Halsua kk","1973","4","29","02:00","5.8","-1"
"Halsua kk","1973","4","30","02:00","13.6","-1"
"Halsua kk","1973","5","1","02:00","9.3","-1"
"Halsua kk","1973","5","2","02:00","0.1","-1"
"Halsua kk","1973","5","3","02:00","-1","-1"
"Halsua kk","1973","5","4","02:00","-1","-1"
"Halsua kk","1973","5","5","02:00","0","-1"
"Halsua kk","1973","5","6","02:00","3.5","-1"
"Halsua kk","1973","5","7","02:00","1.5","-1"
"Halsua kk","1973","5","8","02:00","0","-1"
"Halsua kk","1973","5","9","02:00","0.4","-1"
"Halsua kk","1973","5","10","02:00","1","-1"
"Halsua kk","1973","5","11","02:00","5.6","-1"
"Halsua kk","1973","5","12","02:00","4.8","-1"
"Halsua kk","1973","5","13","02:00","0.9","-1"
"Halsua kk","1973","5","14","02:00","0.1","-1"
"Halsua kk","1973","5","15","02:00","-1","-1"
"Halsua kk","1973","5","16","02:00","4","-1"
"Halsua kk","1973","5","17","02:00","0.4","0"
"Halsua kk","1973","5","18","02:00","2.2","-1"
"Halsua kk","1973","5","19","02:00","6.2","-1"
"Halsua kk","1973","5","20","02:00","-1","-1"
"Halsua kk","1973","5","21","02:00","-1","-1"
"Halsua kk","1973","5","22","02:00","3.2","-1"
"Halsua kk","1973","5","23","02:00","0","-1"
"Halsua kk","1973","5","24","02:00","0","-1"
"Halsua kk","1973","5","25","02:00","-1","-1"
"Halsua kk","1973","5","26","02:00","1.8","-1"
"Halsua kk","1973","5","27","02:00","6.4","-1"
"Halsua kk","1973","5","28","02:00","2.2","-1"
"Halsua kk","1973","5","29","02:00","0","-1"
"Halsua kk","1973","5","30","02:00","1.3","-1"
"Halsua kk","1973","5","31","02:00","-1","-1"
"Halsua kk","1973","6","1","02:00","3.4","-1"
"Halsua kk","1973","6","2","02:00","-1","-1"
"Halsua kk","1973","6","3","02:00","4.3","-1"
"Halsua kk","1973","6","4","02:00","7","-1"
"Halsua kk","1973","6","5","02:00","6.2","-1"
"Halsua kk","1973","6","6","02:00","-1","-1"
"Halsua kk","1973","6","7","02:00","-1","-1"
"Halsua kk","1973","6","8","02:00","3.8","-1"
"Halsua kk","1973","6","9","02:00","-1","-1"
"Halsua kk","1973","6","10","02:00","6.3","-1"
"Halsua kk","1973","6","11","02:00","-1","-1"
"Halsua kk","1973","6","12","02:00","1.5","-1"
"Halsua kk","1973","6","13","02:00","1","-1"
"Halsua kk","1973","6","14","02:00","0.9","-1"
"Halsua kk","1973","6","15","02:00","1","-1"
"Halsua kk","1973","6","16","02:00","1.2","-1"
"Halsua kk","1973","6","17","02:00","-1","-1"
"Halsua kk","1973","6","18","02:00","-1","-1"
"Halsua kk","1973","6","19","02:00","-1","-1"
"Halsua kk","1973","6","20","02:00","-1","-1"
"Halsua kk","1973","6","21","02:00","-1","-1"
"Halsua kk","1973","6","22","02:00","-1","-1"
"Halsua kk","1973","6","23","02:00","-1","-1"
"Halsua kk","1973","6","24","02:00","-1","-1"
"Halsua kk","1973","6","25","02:00","-1","-1"
"Halsua kk","1973","6","26","02:00","-1","-1"
"Halsua kk","1973","6","27","02:00","2.3","-1"
"Halsua kk","1973","6","28","02:00","0.2","-1"
"Halsua kk","1973","6","29","02:00","-1","-1"
"Halsua kk","1973","6","30","02:00","-1","-1"
"Halsua kk","1973","7","1","02:00","-1","-1"
"Halsua kk","1973","7","2","02:00","-1","-1"
"Halsua kk","1973","7","3","02:00","-1","-1"
"Halsua kk","1973","7","4","02:00","-1","-1"
"Halsua kk","1973","7","5","02:00","0.2","-1"
"Halsua kk","1973","7","6","02:00","-1","-1"
"Halsua kk","1973","7","7","02:00","-1","-1"
"Halsua kk","1973","7","8","02:00","-1","-1"
"Halsua kk","1973","7","9","02:00","-1","-1"
"Halsua kk","1973","7","10","02:00","-1","-1"
"Halsua kk","1973","7","11","02:00","-1","-1"
"Halsua kk","1973","7","12","02:00","-1","-1"
"Halsua kk","1973","7","13","02:00","9.9","-1"
"Halsua kk","1973","7","14","02:00","3.3","-1"
"Halsua kk","1973","7","15","02:00","-1","-1"
"Halsua kk","1973","7","16","02:00","3.6","-1"
"Halsua kk","1973","7","17","02:00","-1","-1"
"Halsua kk","1973","7","18","02:00","10.4","-1"
"Halsua kk","1973","7","19","02:00","-1","-1"
"Halsua kk","1973","7","20","02:00","0.3","-1"
"Halsua kk","1973","7","21","02:00","8.2","-1"
"Halsua kk","1973","7","22","02:00","0.2","-1"
"Halsua kk","1973","7","23","02:00","0.2","-1"
"Halsua kk","1973","7","24","02:00","2.9","-1"
"Halsua kk","1973","7","25","02:00","1","-1"
"Halsua kk","1973","7","26","02:00","-1","-1"
"Halsua kk","1973","7","27","02:00","2","-1"
"Halsua kk","1973","7","28","02:00","-1","-1"
"Halsua kk","1973","7","29","02:00","-1","-1"
"Halsua kk","1973","7","30","02:00","3","-1"
"Halsua kk","1973","7","31","02:00","1.3","-1"
"Halsua kk","1973","8","1","02:00","-1","-1"
"Halsua kk","1973","8","2","02:00","4","-1"
"Halsua kk","1973","8","3","02:00","-1","-1"
"Halsua kk","1973","8","4","02:00","5.7","-1"
"Halsua kk","1973","8","5","02:00","2.2","-1"
"Halsua kk","1973","8","6","02:00","0.9","-1"
"Halsua kk","1973","8","7","02:00","2.8","-1"
"Halsua kk","1973","8","8","02:00","16.6","-1"
"Halsua kk","1973","8","9","02:00","-1","-1"
