Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,1,12,02:00,UTC,7,999.2,0.7,95,0.5,0,4.7,4,9890,218,18.3,10.3
2020,1,12,03:00,UTC,7,998.3,1,95,1.6,0,4.8,4,7840,221,15.9,10
2020,1,12,04:00,UTC,7,997.6,1.3,94,1,0,5,4.1,13380,223,16.3,10
2020,1,12,05:00,UTC,7,996.8,0.4,97,0.3,0,4.9,4.5,5340,221,12.7,8.4
2020,1,12,06:00,UTC,7,996.2,0.2,97,0.2,0,5,4.5,6340,221,14.7,8.1
2020,1,12,07:00,UTC,7,995.9,0.4,96,0.5,0,5.2,4.7,14270,225,10.8,7
2020,1,12,08:00,UTC,8,995.9,0,97,0,0,5.3,4.9,7440,230,10,6.1
2020,1,12,09:00,UTC,8,995.9,0,96,0,0,5.7,5.1,50000,234,9.7,6.2
2020,1,12,10:00,UTC,8,996,0,95,0,0,5.9,5.1,50000,238,11.9,6.7
2020,1,12,11:00,UTC,8,996.1,0,94,0,0,6,5.1,45440,240,9.6,6.2
2020,1,12,12:00,UTC,8,996.5,0,93,0,0,5.9,5,49680,241,10.5,6.1
2020,1,12,13:00,UTC,8,996.7,0,90,0,0,6,4.5,50000,242,10.3,6.8
2020,1,12,14:00,UTC,7,996.9,0,91,0,0,5.6,4.3,50000,239,7.7,5
2020,1,12,15:00,UTC,8,997.2,0,92,0,0,5.7,4.4,34820,240,7,4.6
2020,1,12,16:00,UTC,8,997.3,0,94,0,0,5.4,4.5,46680,224,6.2,4
2020,1,12,17:00,UTC,8,997.4,0,91,0,0,5.6,4.3,50000,236,8.8,4.7
2020,1,12,18:00,UTC,8,997.3,0,91,0,0,5.4,4,45850,240,7.6,5.2
2020,1,12,19:00,UTC,5,997.7,0,91,0,0,4.8,3.4,41060,242,8.5,5.7
2020,1,12,20:00,UTC,5,998.4,0,90,0,0,4.4,2.9,49780,249,9.3,6.5
2020,1,12,21:00,UTC,7,998.9,0,87,0,0,4.3,2.3,50000,253,9.4,6.1
2020,1,12,22:00,UTC,7,1000.1,0,86,0,0,4,1.8,50000,264,9.2,6.1
2020,1,12,23:00,UTC,1,1001.2,0,90,0,0,2.5,1,50000,268,7.2,4.7
2020,1,13,00:00,UTC,7,1002.4,0,90,0,0,2.3,0.9,50000,255,8.5,5.2
2020,1,13,01:00,UTC,7,1002.8,0,91,0,0,1.7,0.3,50000,266,6.5,3.9
2020,1,13,02:00,UTC,1,1003.1,0,95,0,0,0.7,0,50000,267,4.2,2.5
2020,1,13,03:00,UTC,0,1003.3,0,97,0,0,0.2,-0.2,50000,217,5.6,4.1
2020,1,13,04:00,UTC,0,1003.6,0,98,0,0,0.6,0.3,49660,220,7.6,5.4
2020,1,13,05:00,UTC,0,1003.6,0,94,0,0,1,0.2,50000,221,8.5,5.7
2020,1,13,06:00,UTC,0,1003.6,0,93,0,0,1.3,0.2,50000,224,7.9,5.5
2020,1,13,07:00,UTC,0,1004,0,93,0,0,1.6,0.6,39500,231,8.1,5.8
2020,1,13,08:00,UTC,3,1004.5,0,93,0,0,2.1,1,31080,237,8.8,5.2
2020,1,13,09:00,UTC,7,1005.2,0.1,90,0,0,1.8,0.4,34430,250,10,6.4
2020,1,13,10:00,UTC,7,1005.5,0,89,0,0,1.9,0.2,39590,246,8.5,5.6
2020,1,13,11:00,UTC,7,1005.9,0,87,0,0,2,-0.1,36710,251,8.6,6.2
2020,1,13,12:00,UTC,3,1006,0,86,0,0,1.7,-0.4,31470,244,9.4,6
2020,1,13,13:00,UTC,5,1006.5,0,87,0,0,1.4,-0.5,35530,244,8.3,5.7
2020,1,13,14:00,UTC,7,1006.6,0,88,0,0,1.2,-0.5,31330,238,5.7,3.5
2020,1,13,15:00,UTC,7,1006.5,0,89,0,0,1.6,0,25270,240,6.9,4.3
2020,1,13,16:00,UTC,7,1006.8,0,87,0,0,1.6,-0.3,27480,236,8.4,5.5
2020,1,13,17:00,UTC,7,1007,0,86,0,0,1.9,-0.3,30210,243,10.6,6.6
2020,1,13,18:00,UTC,7,1007.2,0,87,0,0,1.7,-0.2,30990,241,8.8,5.4
2020,1,13,19:00,UTC,7,1007.3,0,86,0,0,2,0,37200,232,9.4,5.6
2020,1,13,20:00,UTC,1,1007.3,0,89,0,0,1.7,0,37130,227,7.9,5.1
2020,1,13,21:00,UTC,7,1007.5,0,88,0,0,2.1,0.4,40450,224,9.9,5.8
2020,1,13,22:00,UTC,5,1007.5,0,88,0,0,2.3,0.5,45260,222,10.9,7.4
2020,1,13,23:00,UTC,7,1007.9,0,87,0,0,2.1,0.2,38450,232,10.1,6.3
2020,1,14,00:00,UTC,5,1008,0,88,0,0,1.9,0.2,41090,230,9.4,5.5
2020,1,14,01:00,UTC,8,1008.6,0,85,0,0,2.6,0.3,38270,241,8.2,5.6
2020,1,14,02:00,UTC,8,1008.6,0,80,0,0,3.2,0.1,42390,241,10.5,6.6
2020,1,14,03:00,UTC,7,1008.9,0,81,0,0,3,0,41110,235,9.6,6
2020,1,14,04:00,UTC,5,1009.1,0,82,0,0,2.8,-0.1,46050,231,9.3,5.3
2020,1,14,05:00,UTC,0,1009.3,0,87,0,0,1.8,-0.2,37390,222,6.6,4.8
2020,1,14,06:00,UTC,7,1009.2,0,84,0,0,3.2,0.8,33390,224,10.3,5.9
2020,1,14,07:00,UTC,7,1009.6,0,80,0,0,3.6,0.6,40230,231,9.7,5.3
2020,1,14,08:00,UTC,7,1009.5,0,82,0,0,3.8,1,29570,219,7.4,5
2020,1,14,09:00,UTC,7,1009.6,0,89,0,0,3.9,2.3,25260,206,11.4,7.3
2020,1,14,10:00,UTC,8,1009.5,0,88,0,0,3.9,2,30240,197,13.4,7.9
2020,1,14,11:00,UTC,8,1009.3,0,88,0,0,3.7,1.9,27330,198,12.9,8.9
2020,1,14,12:00,UTC,8,1008.6,0,88,0,0,3.8,2,28190,196,14.8,7.3
2020,1,14,13:00,UTC,8,1007.7,0,84,0,0,4,1.6,34500,178,11.7,7.2
2020,1,14,14:00,UTC,8,1006.8,0,86,0,0,4,1.8,37510,176,13.8,7.2
2020,1,14,15:00,UTC,8,1005.9,0,82,0,0,3.9,1.1,49140,174,13.5,8.1
2020,1,14,16:00,UTC,8,1005,0,84,0,0,3.4,0.9,44380,175,16.9,9.4
2020,1,14,17:00,UTC,8,1003.8,0,85,0,0,3.4,1.2,30530,170,18.1,11.9
2020,1,14,18:00,UTC,8,1002.7,1.3,93,1.4,0,3.2,2.1,7520,173,14.7,8.7
2020,1,14,19:00,UTC,8,1001.6,2.1,93,2,0,3.2,2.1,7790,181,19.9,9.9
2020,1,14,20:00,UTC,8,1000.8,0.9,94,0.7,0,2.9,2,8370,185,15.9,9.9
2020,1,14,21:00,UTC,8,1000.4,0.2,94,0.4,0,3.4,2.6,5350,198,17.4,10.2
2020,1,14,22:00,UTC,8,999.9,0.2,96,0,0,4.2,3.7,8040,200,15,9.4
2020,1,14,23:00,UTC,7,1000.2,0.1,96,0,0,4.6,4.1,15730,211,12.2,7.9
2020,1,15,00:00,UTC,8,1000.7,0,92,0,0,5.2,4.1,23760,217,10.6,7.1
2020,1,15,01:00,UTC,7,1000.7,0,91,0,0,5.3,4,22850,216,11,7.7
2020,1,15,02:00,UTC,7,1000.1,0,92,0,0,5.3,4,21300,209,11.2,6.9
2020,1,15,03:00,UTC,8,1000.3,0,94,0,0,5.1,4.2,18150,208,14.1,8.8
2020,1,15,04:00,UTC,7,1000.2,0,93,0,0,5.1,4,18090,208,14.2,8.6
2020,1,15,05:00,UTC,8,998.9,0.2,95,0.4,0,4.8,4.1,13960,195,10.8,7
2020,1,15,06:00,UTC,8,997,0.7,96,2,0,5,4.5,6720,176,12.3,7.8
2020,1,15,07:00,UTC,8,996.2,2.2,97,3.1,0,5.1,4.8,4250,172,13.5,8.2
2020,1,15,08:00,UTC,8,995.3,2.2,97,2.3,0,5.3,4.8,3230,198,16,10.3
2020,1,15,09:00,UTC,8,994.8,1.6,97,1.4,0,5.4,5.1,3960,208,18.4,10.7
2020,1,15,10:00,UTC,8,994.7,1.1,96,0.3,0,6.1,5.6,11590,209,18.7,12.5
2020,1,15,11:00,UTC,8,995.1,0,94,0,0,6.7,5.8,16060,212,14.1,9.4
2020,1,15,12:00,UTC,8,995.5,0,92,0,0,7.2,6,18990,220,16.2,9.6
2020,1,15,13:00,UTC,8,995.8,0.4,94,1.3,0,7,6.2,7720,218,17.3,10.9
2020,1,15,14:00,UTC,8,996,0.7,96,2.3,0,7,6.4,5910,217,13.2,8.2
2020,1,15,15:00,UTC,8,996.6,1,96,0.5,0,6.9,6.4,3610,220,16.1,9.9
2020,1,15,16:00,UTC,8,997.2,0.1,96,0,0,6.8,6.3,17380,218,15.1,9
2020,1,15,17:00,UTC,7,997.9,0,95,0,0,6.7,6,20210,223,11.7,6.5
2020,1,15,18:00,UTC,7,998.2,0,94,0,0,6.3,5.4,22520,218,12.9,8.4
2020,1,15,19:00,UTC,7,999.1,0,93,0,0,6,4.9,30450,220,9.1,6
2020,1,15,20:00,UTC,7,1000,0,87,0,0,6,4.1,36990,239,9.3,5.2
2020,1,15,21:00,UTC,5,1000.7,0,93,0,0,5.4,4.4,29230,216,6.5,4.2
2020,1,15,22:00,UTC,8,1001.2,0,94,0,0,5.4,4.4,31030,221,8.3,4.9
2020,1,15,23:00,UTC,7,1001.6,0,93,0,0,5.6,4.6,30140,217,9.3,5.9
2020,1,16,00:00,UTC,8,1001.9,0,91,0,0,5.7,4.4,31200,229,7.1,4.4
2020,1,16,01:00,UTC,7,1001.4,0,83,0,0,5.6,2.9,50000,214,9,5.8
2020,1,16,02:00,UTC,7,1001.3,0,81,0,0,5.3,2.3,50000,214,10.1,6.3
2020,1,16,03:00,UTC,8,1002.1,0,83,0,0,4.8,2,50000,225,10.3,6.2
2020,1,16,04:00,UTC,7,1002.7,0,86,0,0,4.4,2.3,50000,225,12.3,7.2
2020,1,16,05:00,UTC,7,1003.3,0,89,0,0,4.1,2.4,50000,222,8.9,6.1
2020,1,16,06:00,UTC,7,1003.8,0,89,0,0,4,2.3,50000,226,9.6,5.9
2020,1,16,07:00,UTC,3,1004.5,0,88,0,0,4.4,2.6,50000,228,8.8,6.2
2020,1,16,08:00,UTC,7,1005.5,0,83,0,0,5.2,2.6,43930,231,8.9,5.7
2020,1,16,09:00,UTC,7,1006.5,0,83,0,0,5.4,2.8,42780,227,7.4,4.1
2020,1,16,10:00,UTC,7,1006.8,0,84,0,0,5.6,3,19740,229,9.4,4.8
2020,1,16,11:00,UTC,7,1007.3,0,85,0,0,5.7,3.4,21680,229,8.6,5
2020,1,16,12:00,UTC,7,1007.9,0,81,0,0,6.2,3.2,21380,237,8.7,5.7
2020,1,16,13:00,UTC,7,1008.8,0,82,0,0,6,3.2,18220,232,8.1,4.5
2020,1,16,14:00,UTC,7,1009.6,0,83,0,0,5.7,3.1,17610,236,8.3,5.8
2020,1,16,15:00,UTC,3,1010.4,0,86,0,0,5.3,3.1,17450,237,9.2,6
2020,1,16,16:00,UTC,5,1011.1,0,90,0,0,5.2,3.6,15200,227,8.8,5.4
2020,1,16,17:00,UTC,1,1011.6,0,89,0,0,4.9,3.2,14820,234,9.2,5.9
2020,1,16,18:00,UTC,3,1012.1,0,90,0,0,4.8,3.2,15410,232,8.4,5.6
2020,1,16,19:00,UTC,1,1012.9,0,87,0,0,4.9,3,16700,241,7.7,5.1
2020,1,16,20:00,UTC,0,1013.4,0,89,0,0,4.5,2.8,16650,243,9.2,6.4
2020,1,16,21:00,UTC,1,1014.6,0,90,0,0,4.1,2.6,15260,250,8.4,6.4
2020,1,16,22:00,UTC,0,1014.9,0,92,0,0,3.6,2.5,14650,245,7.9,5.6
2020,1,16,23:00,UTC,0,1015.7,0,94,0,0,3.1,2.2,12920,232,6.7,4.7
2020,1,17,00:00,UTC,1,1016.2,0,95,0,0,3,2.4,11520,227,6.6,4.9
2020,1,17,01:00,UTC,1,1017.1,0,95,0,0,2.9,2.2,10880,229,7.6,5.3
2020,1,17,02:00,UTC,1,1017,0,95,0,0,3,2.4,11330,228,6.7,4.7
2020,1,17,03:00,UTC,1,1017.2,0,96,0,0,3,2.4,10560,233,6.2,4.5
2020,1,17,04:00,UTC,3,1017.7,0,96,0,0,2.7,2,10330,241,6.7,4.2
2020,1,17,05:00,UTC,5,1018,0,96,0,0,2.3,1.8,10090,226,5.8,4.3
2020,1,17,06:00,UTC,7,1018.2,0,93,0,0,3.1,2.1,12010,232,6.2,4.5
2020,1,17,07:00,UTC,7,1018.4,0,92,0,0,3.5,2.3,12790,227,7.2,4.9
2020,1,17,08:00,UTC,7,1018.9,0,92,0,0,3.8,2.6,12870,224,7.7,4.9
2020,1,17,09:00,UTC,8,1019,0,90,0,0,4.3,2.9,14140,231,10.5,5.5
2020,1,17,10:00,UTC,8,1019.1,0,88,0,0,4.8,3.1,14860,229,9.4,6.5
2020,1,17,11:00,UTC,8,1018.9,0,88,0,0,5,3.1,16860,220,10.7,7.4
2020,1,17,12:00,UTC,8,1019.2,0,88,0,0,5.1,3.4,18420,223,14.2,8.3
2020,1,17,13:00,UTC,8,1019,0,87,0,0,4.8,2.8,23340,221,11.6,7.7
2020,1,17,14:00,UTC,7,1018.8,0,89,0,0,4.6,2.9,18880,214,11,7.5
2020,1,17,15:00,UTC,8,1018.3,0,92,0,0,4.7,3.5,15410,216,10,7
2020,1,17,16:00,UTC,8,1018.2,0,90,0,0,4.7,3.2,19990,206,9.8,6.2
2020,1,17,17:00,UTC,8,1017.8,0,92,0,0,4.5,3.3,17580,208,12,8.3
2020,1,17,18:00,UTC,8,1017.4,0,92,0,0,4.4,3.2,18740,210,14.5,9
2020,1,17,19:00,UTC,7,1016.9,0,92,0,0,4.6,3.3,18500,210,11.3,7.9
2020,1,17,20:00,UTC,8,1016.7,0,91,0,0,4.8,3.5,15050,211,12.2,8.9
2020,1,17,21:00,UTC,8,1016.6,0,92,0,0,4.7,3.5,7240,208,11.8,9
2020,1,17,22:00,UTC,8,1016.3,0,91,0,0,4.7,3.4,17090,209,10.1,6.6
2020,1,17,23:00,UTC,8,1016.1,0,89,0,0,4.5,2.9,23960,209,11.3,7.9
2020,1,18,00:00,UTC,8,1015.7,0,90,0,0,4.2,2.6,23100,211,8.9,6.1
2020,1,18,01:00,UTC,0,1015.3,0,90,0,0,3.3,1.7,19850,210,7.4,5.2
2020,1,18,02:00,UTC,0,1014.8,0,87,0,0,3.1,1.1,34230,195,7.7,5.3
2020,1,18,03:00,UTC,3,1013.6,0,83,0,0,2.9,0.3,39090,172,8.2,5.2
2020,1,18,04:00,UTC,0,1012.5,0,86,0,0,2.2,0,37190,160,5.6,3.5
2020,1,18,05:00,UTC,0,1012.1,0,88,0,0,2,0.2,31920,175,8.4,4.4
2020,1,18,06:00,UTC,7,1011.5,0,85,0,0,2,-0.3,22700,195,11.1,7
2020,1,18,07:00,UTC,8,1010.7,0,84,0,0,2.1,-0.3,22360,196,12.2,7.3
2020,1,18,08:00,UTC,8,1010.2,0,88,0,0,2.3,0.6,14780,205,11.5,6.9
2020,1,18,09:00,UTC,8,1010.1,0,95,0,0,2.2,1.4,4140,197,13,7.9
2020,1,18,10:00,UTC,7,1009.6,0.1,93,0,0,2.7,1.7,6790,198,12.2,7.3
2020,1,18,11:00,UTC,8,1009.4,0.2,98,0.8,0,2.8,2.5,1950,200,11.2,6.8
2020,1,18,12:00,UTC,8,1009.2,0.5,98,0.3,0,3.3,3.1,2430,205,12.4,8.4
2020,1,18,13:00,UTC,8,1009.2,0.1,98,0,0,3.6,3.3,2670,200,12,8.2
2020,1,18,14:00,UTC,8,1009.1,0.2,98,0.3,0,3.7,3.4,,198,13.4,8
2020,1,18,15:00,UTC,8,1009.1,0.2,98,0.4,0,3.8,3.6,,199,12.9,7.8
2020,1,18,16:00,UTC,8,1009,0.2,98,0,0,4,3.7,,200,13.6,8.5
2020,1,18,17:00,UTC,8,1009.1,0.4,99,0.8,0,4.3,4.1,,201,12,7.6
2020,1,18,18:00,UTC,8,1009.2,0.6,99,0.4,0,4.6,4.4,,203,10.8,6.5
2020,1,18,19:00,UTC,8,1009.3,0.2,98,0.3,0,5,4.7,,210,12.3,7.7
2020,1,18,20:00,UTC,8,1009.5,0,96,0,0,5,4.4,,212,13.1,8.5
2020,1,18,21:00,UTC,8,1009.8,0,94,0,0,4.9,4,,210,11.3,7.9
2020,1,18,22:00,UTC,8,1010.1,0,93,0,0,4.7,3.7,,208,12.6,7.5
2020,1,18,23:00,UTC,7,1010.3,0.1,92,0,0,4.6,3.3,,208,13.3,8.3
2020,1,19,00:00,UTC,7,1010.4,0,90,0,0,4.5,3,,203,13.4,8.5
2020,1,19,01:00,UTC,7,1010.5,0,90,0,0,4.5,3.1,,204,12.1,9.2
2020,1,19,02:00,UTC,8,1010.5,0,91,0,0,4.4,3.1,,203,15.7,8.4
2020,1,19,03:00,UTC,8,1010.4,0.3,95,0,0,4.2,3.4,,207,14.7,9.7
2020,1,19,04:00,UTC,8,1010.7,0.1,94,0.4,0,4.4,3.6,,207,12.3,8
2020,1,19,05:00,UTC,7,1011,0.6,92,0,0,3.9,2.8,,221,10.2,5.7
2020,1,19,06:00,UTC,7,1011.4,0,93,0,0,4,3,,221,9.1,6.3
2020,1,19,07:00,UTC,8,1011.9,0,90,0,0,4.5,3.1,50000,224,9.7,6.9
2020,1,19,08:00,UTC,8,1013.1,0,88,0,0,4.5,2.7,36290,257,12.1,8.1
2020,1,19,09:00,UTC,7,1014.9,0,90,0,0,3,1.6,13470,262,12.7,8
2020,1,19,10:00,UTC,8,1016.3,0,85,0,0,2.4,0.1,50000,270,11.4,7.3
2020,1,19,11:00,UTC,8,1017.5,0,84,0,0,2.8,0.3,50000,263,12.1,7.8
2020,1,19,12:00,UTC,7,1018.5,0,85,0,0,3,0.7,50000,254,9.1,6.2
2020,1,19,13:00,UTC,5,1019.4,0,84,0,0,3.1,0.7,50000,250,9.6,5.9
2020,1,19,14:00,UTC,7,1020.1,0,87,0,0,3,1,50000,239,6.8,5.1
2020,1,19,15:00,UTC,5,1020.8,0,89,0,0,2.7,1.2,,244,6.5,5.2
2020,1,19,16:00,UTC,1,1021.3,0,92,0,0,2.2,1,,244,7.3,5.6
2020,1,19,17:00,UTC,8,1022.3,0,90,0,0,2.7,1.2,,258,8.1,5.3
2020,1,19,18:00,UTC,8,1022.9,0,85,0,0,3.4,1.1,,263,9.7,6.1
2020,1,19,19:00,UTC,8,1023.4,0,85,0,0,3.4,1.2,,250,8.4,4.3
2020,1,19,20:00,UTC,8,1023.8,0,85,0,0,3.5,1.2,,263,11.9,6.2
2020,1,19,21:00,UTC,8,1024.5,0,83,0,0,3.8,1.2,,262,8.4,5
2020,1,19,22:00,UTC,8,1024.9,0,82,0,0,3.7,1,,256,9.1,5.5
2020,1,19,23:00,UTC,8,1025,0,82,0,0,3.8,1,,268,10,6.3
2020,1,20,00:00,UTC,8,1025.6,0,81,0,0,3.9,0.9,,270,10.4,5.8
2020,1,20,01:00,UTC,8,1025.6,0,81,0,0,3.8,0.9,,272,10.4,5.2
2020,1,20,02:00,UTC,8,1026.1,0,82,0,0,3.8,1,,269,12.2,7.8
2020,1,20,03:00,UTC,8,1026.1,0,82,0,0,3.7,0.8,,269,12.8,7.3
2020,1,20,04:00,UTC,7,1025.4,0,82,0,0,3.2,0.5,,252,7.3,4.8
2020,1,20,05:00,UTC,7,1025.1,0,84,0,0,2.6,0.2,,239,8.4,5.2
2020,1,20,06:00,UTC,1,1024.8,0,85,0,0,1.9,-0.4,,237,7.7,5.5
2020,1,20,07:00,UTC,0,1024.9,0,84,0,0,1.3,-1.1,30370,240,8.3,5.5
2020,1,20,08:00,UTC,3,1024.8,0,82,0,0,1.6,-1.1,29880,237,8.2,5
2020,1,20,09:00,UTC,7,1024.3,0,77,0,0,2.2,-1.3,33420,244,10.9,6.8
2020,1,20,10:00,UTC,7,1023.1,0,63,0,0,3.5,-2.9,46610,235,11.2,7
2020,1,20,11:00,UTC,7,1022.2,0,61,0,0,4,-3,44040,229,10.2,6.8
2020,1,20,12:00,UTC,7,1021.9,0,68,0,0,4,-1.3,46930,243,11.8,7.7
2020,1,20,13:00,UTC,7,1020.8,0,74,0,0,3.8,-0.3,34800,236,11.8,6.4
2020,1,20,14:00,UTC,8,1020.2,0,78,0,0,3.9,0.4,50000,245,10.7,6.9
2020,1,20,15:00,UTC,8,1019.6,0,80,0,0,3.7,0.6,,244,12.6,8.4
2020,1,20,16:00,UTC,5,1018.6,0,83,0,0,3.2,0.7,,236,8,5.5
2020,1,20,17:00,UTC,5,1017.6,0,84,0,0,3.1,0.8,,228,9.4,6
2020,1,20,18:00,UTC,5,1016.4,0,86,0,0,2.8,0.8,,233,10.5,7.2
2020,1,20,19:00,UTC,7,1014.7,0,87,0,0,3.2,1.2,,223,10,7
2020,1,20,20:00,UTC,5,1013.9,0,87,0,0,3.5,1.5,,232,11,6.8
2020,1,20,21:00,UTC,1,1012.4,0,86,0,0,3.8,1.7,,235,10.7,6.7
2020,1,20,22:00,UTC,0,1011.9,0,84,0,0,4.3,1.9,,240,9.3,6.1
2020,1,20,23:00,UTC,3,1011.3,0,82,0,0,4.7,1.9,,240,11.6,7.3
2020,1,21,00:00,UTC,1,1010.3,0,82,0,0,5,2.1,,242,11.8,8.2
2020,1,21,01:00,UTC,3,1009.7,0,82,0,0,5.1,2.3,,245,10.5,7.2
2020,1,21,02:00,UTC,7,1009.1,0,81,0,0,5.7,2.7,,242,10.1,7.3
2020,1,21,03:00,UTC,7,1007.9,0,80,0,0,5.9,2.7,,251,11.4,7.3
2020,1,21,04:00,UTC,7,1007.4,0,79,0,0,6.4,3.1,,252,11.2,7.2
2020,1,21,05:00,UTC,7,1006.4,0,80,0,0,6.5,3.3,50000,250,10.7,6.7
2020,1,21,06:00,UTC,7,1006.2,0,80,0,0,6.6,3.4,50000,245,9.4,6
2020,1,21,07:00,UTC,7,1005.7,0,77,0,0,7.3,3.7,50000,259,8.3,5.2
2020,1,21,08:00,UTC,7,1005.8,0,63,0,0,8,1.4,46830,286,15.2,9.4
2020,1,21,09:00,UTC,7,1006.3,0,60,0,0,7.2,-0.1,48810,289,13.8,7.8
2020,1,21,10:00,UTC,1,1006.8,0,55,0,0,6.2,-2.2,37410,296,14.9,7.7
2020,1,21,11:00,UTC,0,1007.2,0,51,0,0,6.2,-3.2,35650,286,14.2,8.4
2020,1,21,12:00,UTC,0,1008.2,0,50,0,0,5.8,-3.8,36800,283,12.3,7.4
2020,1,21,13:00,UTC,0,1008.9,0,51,0,0,5.2,-4.2,26590,283,13,7.7
2020,1,21,14:00,UTC,0,1008.8,0,57,0,0,4.1,-3.6,27760,275,16.4,8.5
2020,1,21,15:00,UTC,0,1009.1,0,60,0,0,3.6,-3.5,,277,13.5,7.8
2020,1,21,16:00,UTC,0,1008.7,0,57,0,0,3.7,-4,,276,13.1,7.2
2020,1,21,17:00,UTC,3,1008.9,0,58,0,0,3.4,-3.9,,269,14,8
2020,1,21,18:00,UTC,7,1008.4,0,58,0,0,3.6,-3.9,,268,14.6,9.6
2020,1,21,19:00,UTC,7,1007.6,0,57,0,0,3.8,-3.9,,264,15.8,9.3
2020,1,21,20:00,UTC,7,1006.4,0,56,0,0,3.9,-4.1,,258,12.5,7.9
2020,1,21,21:00,UTC,7,1005.9,0,60,0,0,3.9,-3.3,50000,254,12.7,7.7
2020,1,21,22:00,UTC,7,1005.2,0,58,0,0,3.9,-3.6,,262,15.1,8.3
2020,1,21,23:00,UTC,7,1004.1,0,57,0,0,3.9,-3.8,,267,14.5,8.9
2020,1,22,00:00,UTC,7,1003.4,0,58,0,0,3.7,-3.8,,271,14.8,8.6
2020,1,22,01:00,UTC,1,1002.4,0,62,0,0,2.9,-3.6,,271,12.8,6.8
2020,1,22,02:00,UTC,0,1001.7,0,63,0,0,2.8,-3.6,,273,13,7.7
2020,1,22,03:00,UTC,0,1001.4,0,63,0,0,2.6,-3.8,,281,12.6,7.8
2020,1,22,04:00,UTC,7,1001.7,0.4,96,0.5,0,0,-0.5,,280,12,6.5
2020,1,22,05:00,UTC,0,1001.6,0,89,0,0,0.1,-1.5,49490,282,9.3,6.5
2020,1,22,06:00,UTC,0,1001.5,0,83,0,0,0.2,-2.4,47370,282,11,6.6
2020,1,22,07:00,UTC,0,1002.1,0,80,0,0,0.4,-2.6,37870,287,10.2,6.5
2020,1,22,08:00,UTC,1,1003.5,0,82,0,0,0.3,-2.4,30440,284,8.3,5.3
2020,1,22,09:00,UTC,7,1004.4,0,74,0,0,1.4,-2.7,38390,290,10.3,6
2020,1,22,10:00,UTC,7,1005.6,0,70,0,0,1.8,-3.1,49180,298,9.7,4.9
2020,1,22,11:00,UTC,1,1006.6,0,61,0,0,2.2,-4.6,50000,305,13.4,6.8
2020,1,22,12:00,UTC,0,1007.6,0,60,0,0,2.3,-4.7,50000,308,10.5,5.9
2020,1,22,13:00,UTC,0,1009,0,60,0,0,2.1,-4.9,50000,308,11.6,6
2020,1,22,14:00,UTC,0,1010.6,0,64,0,0,1.2,-4.8,50000,309,10.6,5.8
2020,1,22,15:00,UTC,0,1012,0,66,0,0,0.7,-5,50000,312,10.6,5
2020,1,22,16:00,UTC,0,1012.8,0,70,0,0,-0.4,-5.2,50000,303,7.8,4.5
2020,1,22,17:00,UTC,3,1013.7,0,75,0,0,-1,-4.8,50000,281,7.1,4
2020,1,22,18:00,UTC,5,1014,0,75,0,0,-0.5,-4.4,50000,282,9.5,5.5
2020,1,22,19:00,UTC,7,1014.6,0,77,0,0,-0.7,-4.2,50000,271,9.3,5.6
2020,1,22,20:00,UTC,7,1015.1,0,75,0,0,-0.4,-4.2,50000,284,10.5,6.3
2020,1,22,21:00,UTC,0,1015.9,0,77,0,0,-0.9,-4.5,50000,297,8.3,4.5
2020,1,22,22:00,UTC,0,1016.8,0,77,0,0,-1.2,-4.7,50000,297,8.6,4.8
2020,1,22,23:00,UTC,0,1017.8,0,75,0,0,-1.1,-5,50000,305,6.9,4.4
2020,1,23,00:00,UTC,0,1018.1,0,76,0,0,-1.9,-5.5,50000,297,6.8,4.3
2020,1,23,01:00,UTC,0,1018.6,0,80,0,0,-2.9,-6,50000,284,5.1,3.5
2020,1,23,02:00,UTC,0,1018.4,0,83,0,0,-3.3,-5.7,50000,269,6.8,4.3
2020,1,23,03:00,UTC,0,1018.3,0,87,0,0,-3.4,-5.3,50000,261,6,4.2
2020,1,23,04:00,UTC,0,1018.2,0,86,0,0,-2.8,-4.9,50000,251,6.5,4.3
2020,1,23,05:00,UTC,7,1017.8,0,88,0,0,-2.4,-4.2,50000,259,7.1,4.8
2020,1,23,06:00,UTC,5,1017.3,0,87,0,0,-2.5,-4.3,50000,254,6.6,4.6
2020,1,23,07:00,UTC,0,1017.1,0,89,0,0,-2.2,-3.8,49180,255,7.4,5.1
2020,1,23,08:00,UTC,0,1016.9,0,91,0,0,-1.7,-2.9,49140,257,7.2,4.8
2020,1,23,09:00,UTC,0,1016.4,0,89,0,0,-0.6,-2.2,48610,259,6.9,4.5
2020,1,23,10:00,UTC,0,1015.7,0,84,0,0,0.5,-1.9,48590,258,8.7,4.9
2020,1,23,11:00,UTC,5,1014.8,0,84,0,0,1.1,-1.4,50000,257,9.2,5.2
2020,1,23,12:00,UTC,7,1013.6,0,85,0,0,1.1,-1.1,50000,242,8.3,5.5
