"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","6","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","7","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","8","02:00","2.8","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","9","02:00","6.9","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","10","02:00","2.8","25"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","11","02:00","0.7","30"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","12","02:00","0","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","13","02:00","3.3","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","14","02:00","4.4","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","15","02:00","0.7","24"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","16","02:00","4.9","22"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","17","02:00","0.4","26"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","18","02:00","0.2","28"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","19","02:00","0.3","28"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","20","02:00","0.1","28"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","21","02:00","3.2","28"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","22","02:00","0.5","32"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","23","02:00","-1","33"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","24","02:00","0","33"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","25","02:00","1.8","33"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","26","02:00","1.3","37"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","27","02:00","0","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","28","02:00","0.1","32"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","29","02:00","-1","21"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","11","30","02:00","0.7","15"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","1","02:00","1.1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","2","02:00","-1","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","3","02:00","0.2","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","4","02:00","3.3","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","5","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","6","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","7","02:00","3.4","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","8","02:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","9","02:00","1.1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","10","02:00","3.1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","11","02:00","1.3","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","12","02:00","0.3","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","13","02:00","1.1","11"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","14","02:00","0.3","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","15","02:00","0.8","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","16","02:00","0.5","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","17","02:00","-1","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","18","02:00","7","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","19","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","20","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","21","02:00","10.2","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","22","02:00","2.9","30"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","23","02:00","1.3","36"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","24","02:00","1.8","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","25","02:00","1.4","43"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","26","02:00","5","45"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","27","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","28","02:00","0.3","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","29","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","30","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1971","12","31","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","1","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","2","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","3","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","4","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","5","02:00","0.9","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","6","02:00","0","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","7","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","8","02:00","0.3","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","9","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","10","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","11","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","12","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","13","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","14","02:00","0.1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","15","02:00","0","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","16","02:00","0","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","17","02:00","0","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","18","02:00","0","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","19","02:00","1.2","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","20","02:00","1.7","42"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","21","02:00","4.2","44"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","22","02:00","2.1","48"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","23","02:00","0","50"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","24","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","25","02:00","0","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","26","02:00","0","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","27","02:00","-1","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","28","02:00","-1","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","29","02:00","-1","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","30","02:00","0.2","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","1","31","02:00","2","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","1","02:00","0","48"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","2","02:00","1.1","48"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","3","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","4","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","5","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","6","02:00","0.2","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","7","02:00","1.5","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","8","02:00","0.7","50"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","9","02:00","0.2","51"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","10","02:00","3.9","51"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","11","02:00","2.2","54"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","12","02:00","-1","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","13","02:00","8.7","56"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","14","02:00","8.2","65"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","15","02:00","-1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","16","02:00","-1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","17","02:00","-1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","18","02:00","-1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","19","02:00","-1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","20","02:00","-1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","21","02:00","1","73"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","22","02:00","0.2","75"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","23","02:00","-1","75"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","24","02:00","-1","75"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","25","02:00","-1","70"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","26","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","27","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","28","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","2","29","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","1","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","2","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","3","02:00","0","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","4","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","5","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","6","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","7","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","8","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","9","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","10","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","11","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","12","02:00","-1","68"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","13","02:00","-1","63"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","14","02:00","-1","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","15","02:00","-1","31"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","16","02:00","-1","27"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","17","02:00","-1","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","18","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","19","02:00","-1","13"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","20","02:00","0.3","9"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","21","02:00","0","8"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","22","02:00","0.1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","23","02:00","1.5","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","24","02:00","-1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","25","02:00","0.1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","26","02:00","0","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","27","02:00","5.2","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","28","02:00","3.5","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","29","02:00","1.5","22"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","30","02:00","0.7","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","3","31","02:00","1.8","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","1","02:00","0.2","22"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","2","02:00","0","22"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","3","02:00","0","22"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","4","02:00","-1","21"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","5","02:00","1.3","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","6","02:00","2.8","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","7","02:00","0","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","8","02:00","0.8","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","9","02:00","2.1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","10","02:00","0.9","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","11","02:00","0.1","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","12","02:00","0.1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","13","02:00","7.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","14","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","15","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","16","02:00","0.8","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","17","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","18","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","19","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","20","02:00","0.2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","21","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","22","02:00","1.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","23","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","24","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","25","02:00","2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","26","02:00","0.1","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","27","02:00","1.7","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","28","02:00","0.9","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","29","02:00","5.3","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","4","30","02:00","4.5","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","1","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","2","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","3","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","4","02:00","2.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","5","02:00","2.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","6","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","7","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","8","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","9","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","10","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","11","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","12","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","13","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","14","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","15","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","16","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","17","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","19","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","20","02:00","3.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","21","02:00","4.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","22","02:00","7.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","23","02:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","24","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","25","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","26","02:00","7.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","27","02:00","9.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","28","02:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","29","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","30","02:00","5.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","5","31","02:00","4.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","1","02:00","4.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","2","02:00","3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","3","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","4","02:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","5","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","6","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","7","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","8","02:00","0.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","9","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","10","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","11","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","12","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","13","02:00","0.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","14","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","15","02:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","16","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","17","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","19","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","20","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","21","02:00","3.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","22","02:00","4.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","23","02:00","5.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","24","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","25","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","26","02:00","1.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","27","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","28","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","29","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","6","30","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","1","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","2","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","3","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","4","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","5","02:00","9.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","6","02:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","7","02:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","8","02:00","20.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","9","02:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","10","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","11","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","12","02:00","13.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","13","02:00","37.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","14","02:00","2.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","15","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","16","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","17","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","18","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","19","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","20","02:00","1.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","21","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","22","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","23","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","24","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","25","02:00","9.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","26","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","27","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","28","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1972","7","29","02:00","-1","-1"
